assay,cells,compound,condition,exposure_time,response,treatment
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.0626322615167227,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.1561238666148164,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.690361610032494,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.2646671842064965,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.5634801459707957,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.3631409921891664,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.3698189639818876,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.496700428043586,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.469988540872702,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.6235818921052845,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.2513112406210545,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.364836761097311,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.5701581177635164,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.2896833024692356,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.2562934435056308,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.242937499920189,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.24961547171291,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.5100563716290276,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.937446566363169,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.4182605354390785,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.7638192997524245,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.5968700049344005,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.5568021741780744,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.697039581825215,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.6770056664470516,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.870666848435959,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.4316164790245205,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,4.533481824823479,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.6653454917697537,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.4716843097808465,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.324768930340985,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.5050741687444513,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.485040253366288,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.6519895481843125,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,4.319786727456409,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,4.546837768408921,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.672023463562475,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.511752140537172,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.3982266200609157,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.571853886671661,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.511752140537172,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.818938843002336,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,4.326464699249129,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.5129635289657228,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.8201296716613696,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.7845997302611464,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.9207978389620022,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.8556596130615929,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.8615812699616301,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.1043692028631558,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.637318323866504,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.299783880564383,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.7313048181608115,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.6424799646602533,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.7431481319608859,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.8201296716613696,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,0.7668347595610348,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.003701035562523,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.495198558265611,Blank
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.6913732520731264,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.1465808172697036,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.886027913668067,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.957087796468513,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.9985393947687733,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.0518343068691083,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.3775254363711547,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.8631013021742056,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.466350289871713,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.0163043654688853,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.9511661395684756,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,1.9511661395684756,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.0577559637691456,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.0518343068691083,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.371603779471118,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.9104745573745037,20 ug/ml + 50 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.478953619778075,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.7209815365733125,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.454506976071639,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.6203133692726803,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.466350289871713,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.8334930176740194,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.951926155674764,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.366442138677369,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.0229860384752105,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.383447093271192,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.152502474169741,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.2294840138702248,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.519645201972048,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.543331829572197,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,2.8749446159742797,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.3427555110772196,50 ug/ml + 100 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,4.005981083881386,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.4730319628780384,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.070359293675508,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.2184007161764376,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.2302440299765123,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.4256587076777407,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.7217415526796014,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,4.521165234184624,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,4.4145754099839545,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.644760012979117,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.4138153938776665,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.5677784732786337,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.6388383560790802,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.4907969335781495,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,3.9171562303808285,100 ug/ml + 200 ppm
LDH,DITNC1,DEP + Ox66,Hypoxia,48 Hours,4.580381803184995,100 ug/ml + 200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.520309212391175,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.293439976133776,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9819754314414144,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.5549163840236597,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.5433806601461648,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3242019064737625,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8050943319864927,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.92429681205394,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9012253642989502,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8204752971564859,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7974038494014962,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.6435941977015643,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7012728170890388,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1050231528013594,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.4974750285866295,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.5859155783140899,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0165826030738987,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2972852174262743,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1550112896038374,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3818805258612368,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9781301901489161,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.254987563208793,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3588090781062472,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3242019064737625,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.6435941977015643,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8358562623264791,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.782022884231503,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9742849488564178,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0934874289238645,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7051180583815371,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.4744035808316397,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.5513084066816052,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1396303244338442,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.343428112936254,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3588090781062472,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2895947348412777,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3357376303512574,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4626305930037011,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.074261222461373,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1011779115088611,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3357376303512574,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1550112896038374,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.189618461236322,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.5279996949761716,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3549638368137487,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.304975700011271,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1703922547738306,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9473682598089298,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0165826030738987,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.020427844366397,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1934637025288204,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.304975700011271,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3165114238887659,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.7202617596010865,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8896896404214553,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0165826030738987,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4395591452487113,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1011779115088611,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3626543193987453,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1703922547738306,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.5933687969486428,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2126899089913117,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1050231528013594,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2742137696712845,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8800099564784367,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7086651478796925,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8566447553058807,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2382763744576286,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0396721644909028,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9539997601915308,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.4399653343952986,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.4672247357632806,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1954401723079426,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0747199662497369,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1759691713308127,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1915459721125166,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2110169730896467,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2616415756301846,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3940443822746689,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9111635580418447,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.596542792436821,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.487505186964893,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.6588499955636369,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3083719779752967,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.580965991655117,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.580965991655117,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.510870388137449,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2538531752393327,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.109767768008571,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3512081801249827,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4251979838380768,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.7912528022081209,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4135153832517988,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.619907993609377,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4602457855969109,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.098085167422293,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3706791811021128,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4329863842289288,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3005835775844448,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.619907993609377,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1915459721125166,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3862559818838167,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1837575717216646,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8761157562830106,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.5186587885283012,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.499187787551171,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.6121195932185253,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4913993871603188,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3979385824700947,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.121450368594849,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4602457855969109,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.137027169376553,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9539997601915308,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9150577582372708,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9111635580418447,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.024095363709199,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9929417621457908,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9072693578464187,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.6424637445574508,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.5840507416260607,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3628907807112607,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.417409583447225,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2655357758256107,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3317371791478527,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.5264471889191529,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.090296767031441,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2927951771935926,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1954401723079426,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8742558181901514,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9531541283453506,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8654893392840182,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9926032834229502,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.242447932247748,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.878639057643218,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.773441310769619,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.22991961858935783,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3432624396682797,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.448460186541879,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2205317349824147,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.4177775103704124,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9356211705330841,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0013697623290836,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7339921556920198,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.089034551390416,Blank
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.6544724408360103,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2468311717008147,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3695618763866797,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.5098255388848116,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1766993404517485,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0671183541250828,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.365178636933613,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1986155377170817,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3914780736520127,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.3257294818560132,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1898490588109485,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0802680724842828,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2161484955293482,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2380646927946812,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.137250185374149,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8435731420186849,50 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.3395006049160235,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9750703256106837,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.2956682103853572,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7296089162389532,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8216569447533518,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1328669459210823,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.808507226394152,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9268546916269509,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.5192134224917552,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.6945430006144202,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7427586345981532,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8128904658472186,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7164591978797533,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7208424373328199,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.20800342132402516,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.38771623889975637,100 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8435731420186849,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8260401842064184,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1503999037333488,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.5054422994317451,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2336814533416147,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9443876494392174,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.7822077896757522,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.9706870861576171,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8611060998309514,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.1679328615456153,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0934177908434828,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2731306084192142,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.2643641295130812,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0232859595944166,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,1.0101362412352168,200 ppm
MTT,DITNC1,Ox66,Normoxia,24 Hours,0.8917887760024179,200 ppm
MTT,DITNC1,Ox66,Hypoxia,24 Hours,1.457194452284567,Blank
MTT,DITNC1,Ox66,Hypoxia,24 Hours,0.9334926577407824,Blank
MTT,DITNC1,Ox66,Hypoxia,24 Hours,0.9724917275472345,Blank
MTT,DITNC1,Ox66,Hypoxia,24 Hours,1.0337759801002306,Blank
MTT,DITNC1,Ox66,Hypoxia,24 Hours,0.9390639534274184,Blank
MTT,DITNC1,Ox66,Hypoxia,24 Hours,1.083917641279954,Blank
