cells,compound,exposure_time,condition,treatment,response
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.931655748054098
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.8926018897992969
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.097634645637003
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0195269291274005
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0195269291274005
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.136688503891804
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0585807873822017
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0195269291274005
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.2538500786562075
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.3026674014747088
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.097634645637003
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0390538582548012
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0390538582548012
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.136688503891804
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.068344251945902
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.234323149528807
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1659788975829048
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.068344251945902
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9511826771814985
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.068344251945902
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1952692912740057
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1659788975829048
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0292903936911009
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.205032755837706
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1952692912740057
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0878711810733026
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8926018897992969
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8730749606718963
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.931655748054098
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.136688503891804
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0097634645637004
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0878711810733026
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1269250393281038
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0585807873822017
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1659788975829048
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8242576378533948
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8047307087259943
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8730749606718963
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9218922834903978
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9023653543629971
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.2245596849651066
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9902365354362997
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9121288189266974
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8926018897992969
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1855058267103056
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.2147962204014062
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0390538582548012
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0878711810733026
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.4784097636213136
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.2538500786562075
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.234323149528807
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.2245596849651066
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.2147962204014062
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.4003020471117114
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.205032755837706
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.2538500786562075
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9172182939606979
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.8239431322262726
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9172182939606979
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9172182939606979
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9918384233482381
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0198209718685658
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0011659395216808
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.141078682123318
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.1130961336029905
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9731833910013531
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9452008424810255
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9825109071747956
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9545283586544681
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.075786068909221
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.122423649776433
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.103768617429548
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0944411012561055
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1317511659498756
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0104934556951233
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0198209718685658
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9638558748279106
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0478035203888934
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.075786068909221
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1597337144702031
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0384760042154508
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9638558748279106
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9825109071747956
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0384760042154508
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.141078682123318
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0384760042154508
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0198209718685658
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.103768617429548
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.141078682123318
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0104934556951233
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9731833910013531
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9918384233482381
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.122423649776433
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1130961336029905
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0851135850826634
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0291484880420083
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.141078682123318
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8985632616138128
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8519256807466002
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8519256807466002
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9731833910013531
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8425981645731577
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9452008424810255
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0664585527357784
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8425981645731577
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.6560478411043071
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7120129381449622
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8425981645731577
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.7866330675325025
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8892357454403703
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8985632616138128
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.8985632616138128
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0291484880420083
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9638558748279106
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9265458101341405
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0291484880420083
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.206371295337416
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.075786068909221
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9078907777872554
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0384760042154508
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.2169888650918845
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.088742147992723
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.1162235873711148
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0704211884071284
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0521002288215344
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9879768702719537
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0246187894431427
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0795816681999257
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.162025986335101
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.8505696733799948
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.0246187894431427
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,1.03377926923594
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.7681253552448195
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.8322487137944002
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.9055325521367783
SVG,DEP + Ox66,24 Hours,Normoxia,Blank,0.7864463148304139
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.162025986335101
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,0.9696559106863591
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.088742147992723
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1253840671639121
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0246187894431427
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0246187894431427
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1895074257134928
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.2261493448846819
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.262791264055871
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.03377926923594
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1070631075783175
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0612607086143313
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.088742147992723
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.0521002288215344
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.088742147992723
SVG,DEP + Ox66,24 Hours,Normoxia,20 ug/ml + 50 ppm,1.1345445469567093
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0612607086143313
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.823088234001603
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9146930319295756
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9788163904791564
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8780511127583865
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0246187894431427
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.8688906329655893
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,0.9971373500647509
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.262791264055871
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0246187894431427
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.2261493448846819
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1895074257134928
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.1162235873711148
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0979026277855202
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.0612607086143313
SVG,DEP + Ox66,24 Hours,Normoxia,50 ug/ml + 100 ppm,1.19866790550629
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1437050267495066
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0246187894431427
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0704211884071284
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9604954308935619
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9513349511007646
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.152865506542304
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9513349511007646
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0154583096503453
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.152865506542304
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0154583096503453
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.1070631075783175
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0429397490287373
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,0.9421744713079674
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0429397490287373
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0246187894431427
SVG,DEP + Ox66,24 Hours,Normoxia,100 ug/ml + 200 ppm,1.0979026277855202
